review_id,post_title,review_datetime,review_overall,rating_ceo,rating_businessoutlook,rating_worklifebalance,rating_culture_values,rating_diversity_inclusion,rating_senior_leadership,rating_recommend_friend,rating_career_opport,rating_compensation_benefits,is_current_job,length_employment,employment_status,job_ending_year,pros,cons,advice,count_helpful,count_nothelpful,employer_reponses,language_id
58440040,"""good environment""",2022-01-24T08:13:37.930,4,"""APPROVE""","""NEUTRAL""",4,5,5,5,"""POSITIVE""",5,5,false,2,"""REGULAR""",2018,good stuff with good attitude,low entry salary and long hours,null,0,0,[],"""eng"""
58430224,"""work""",2022-01-24T05:20:20.607,2,"""APPROVE""","""POSITIVE""",4,2,3,1,"""NEGATIVE""",3,3,false,20,"""REGULAR""",2020,the people and area location,the politics and local management,null,0,0,[],"""eng"""
58423492,"""-""",2022-01-24T02:29:44.300,4,null,null,0,0,0,0,null,0,0,false,0,"""PART_TIME""",2019,Not sure since I was only part timing,There aren\'t any as far as I\'m concerned,null,0,0,[],"""eng"""
58399325,"""Nice chocolates""",2022-01-23T12:40:16.250,4,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2021,Career progression opportunities across departments,Nothing really. Just a nice place to work,null,0,0,[],"""eng"""
58397474,"""Intern""",2022-01-23T11:45:21.850,5,null,null,0,0,0,0,null,0,0,true,0,"""INTERN""",null,"Amazing coworkers, great environment, all amazing","Long hours, but that’s it",null,0,0,[],"""eng"""
58393546,"""Associate brand manager""",2022-01-23T09:40:27.760,4,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2019,Work from home opportunities often,Slow decision making because it’s bureaucratic,null,0,0,[],"""eng"""
58388984,"""Sales Executive""",2022-01-23T06:59:19.910,4,"""APPROVE""","""POSITIVE""",1,4,3,4,"""POSITIVE""",4,4,true,0,"""REGULAR""",null,All are good. Happy to be a part of this great company,can have better work life balance,null,0,0,[],"""eng"""
58385772,"""review""",2022-01-23T04:47:12.847,4,"""APPROVE""","""POSITIVE""",3,4,4,4,"""POSITIVE""",3,3,true,1,"""REGULAR""",null,friendly workmates \\u002F team. with freebies.,stressful work environment. strict compliance is imposed.,"""more responsiveness to employee concerns""",0,0,[],"""eng"""
58385059,"""NA""",2022-01-23T04:09:09.153,5,"""APPROVE""","""POSITIVE""",0,5,5,3,"""POSITIVE""",3,3,true,0,"""REGULAR""",null,"Environment, Stability, People, Diversity, Inclusion","Benefits, Career, Package, Time, Salaries",null,0,0,[],"""eng"""
58370084,"""Beat place to work""",2022-01-22T14:48:24.820,5,null,null,3,5,5,3,null,5,5,true,0,"""REGULAR""",null,"I love the values which include Respect for each other, and you actually feel a sense of belonging to a family",Working under pressure but learning a lot on the job,null,0,0,[],"""eng"""
58359416,"""Good for all except sales""",2022-01-22T08:31:49.837,3,"""NO_OPINION""","""NEUTRAL""",2,3,3,4,"""NEGATIVE""",3,4,true,2,"""REGULAR""",null,Good benefits for permanent employee,Too old school\\r\\nToo much pressure in sales\\r\\nDo or die environment,null,0,0,[],"""eng"""
58350720,"""Amazing organization to work with""",2022-01-22T02:56:42,4,null,"""POSITIVE""",4,4,4,5,"""POSITIVE""",4,3,false,1,"""REGULAR""",2021,Work culture is very good.\\r\\nHighly systematic and system driven organisation.\\r\\nPay scale on an average side but if you stick to the organisation and perform well then it is one of the best company in terms of compensation they provide.,Getting gender biased. Lots and lots of opportunities for women.,null,0,0,[],"""eng"""
58334715,"""Great working experience""",2022-01-21T15:41:03.410,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,true,0,"""REGULAR""",null,Company benefits and services and bonuses.,None none none none none.,null,0,0,[],"""eng"""
58318833,"""Nestle Marketing Internship Review\\u002FAdvisory""",2022-01-21T09:03:32.230,2,"""APPROVE""","""NEUTRAL""",1,1,3,4,"""NEGATIVE""",2,5,true,1,"""INTERN""",null,- Hone independence\\n- Great leadership opportunities for interns (leading projects and presenting to leadership)\\n- Cross-functional work,"Dysfunction on cross-functional teams, lack of direction\\u002Fmentorship, uncommunicative and cold environment:\\n\\nI had some positive experiences throughout my internship, however, I still think there is a lot of work to be done in terms of adequately mentoring interns. From the beginning, there was lack of direction and communication from management about what was expected and how to obtain certain information (e.g., who was responsible for what information and who was important to involve in aspects of my work). Moreover, there appeared to have been little planning involved in terms of which projects would be my responsibility, the scope of these projects and consideration for the amount of time that these projects would realistically require for completion. I communicated my concerns\\u002Fneeds as an intern and what I would appreciate from my superiors in order to be successful. My managers attempted to listen to me, however, these discussions often didn’t lead to any change. As an intern, I wanted to show my independence and take initiative, but in order to reach this state of independence, I would have benefited from some guidance and mentorship (at the very least, at the beginning of my internship). Ultimately, I ended up learning a lot and honing my communication, organization and, most of all, my problem solving skills as a result of some of these challenges. However, regular feedback and check-ins from members of the team throughout my internship was lacking. Also, I would have greatly appreciated a formal brief and training at the beginning of my internship that explained important aspects of the business, overview of processes\\u002Fsystems, roles and introduction of cross functional teams, and relationships between cross-functional teams (e.g., where overlaps exists and how this would pertain to me and projects I was leading).\\n\\nOverall, I would say that Nestlé is not equipped to properly train, mentor and encourage new hires (especially young hires\\u002Finterns) to succeed in the workplace and there is a toxic culture. Managers expected way too much with zero direction or explanation of what was expected &amp; there was harsh criticism from certain cross-functional team members (I was once berated by a member of a cross-functional team during a group meeting for not knowing something that I was never taught because I never had formal training!). Perhaps it was just the specific team I was on - I do not know nor will I speak for the experiences of other interns who were placed on different teams within the company. I should also add, however, that it wasn’t just my division but HR was very unresponsive throughout my entire time at the company when I tried to reach out about concerns or just general questions I had.","""Try to foster a more inclusive and communicative environment from the top down so that new hires know what is expected of them and can deliver on projects while not feeling fearful of asking questions or making errors. Don\'t assume new hires know everything right away!""",0,0,[],"""eng"""
58309962,"""Na""",2022-01-21T05:19:56.487,5,"""APPROVE""","""POSITIVE""",2,3,3,2,"""POSITIVE""",3,3,false,0,"""REGULAR""",2021,A good place to start up with,We give details after some time,"""Na""",0,0,[],"""eng"""
58306015,"""Amazing Experience""",2022-01-21T03:33:20.960,5,"""NO_OPINION""","""POSITIVE""",5,5,5,4,"""POSITIVE""",5,4,false,0,"""INTERN""",2021,Learning Opportunities\\r\\nThings to see at a bigger scale,Difficult in an Online mode,null,0,0,[],"""eng"""
58301260,"""Review""",2022-01-21T01:04:52.477,5,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,"Friendly atmosphere, nice team and great boss.",I have not detected any yet. Quite satisfied with what I have.,null,0,0,[],"""eng"""
58288595,"""Production""",2022-01-20T18:46:18.967,3,null,null,3,3,3,3,null,3,4,true,4,"""REGULAR""",null,Lineant and laid back depending on the shift,Do anything to meet production,null,0,0,[],"""eng"""
58278891,"""Good Job""",2022-01-20T14:54:29.130,4,"""APPROVE""","""POSITIVE""",4,4,4,4,"""POSITIVE""",5,5,false,9,"""REGULAR""",2018,A lot of great benefits,Too big of an organization.,"""Take action on the 360 review""",0,0,[],"""eng"""
58278480,"""Great benefits!""",2022-01-20T14:43:06.233,5,null,null,5,5,5,5,null,5,5,false,0,"""REGULAR""",2018,Great benefits and fantastic people!,None. Awesome company! Delicious products,null,1,0,[],"""eng"""
58273430,"""Bad""",2022-01-20T13:07:32.670,2,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2018,"Nice team, very friendly :)","Low salary, could be better",null,0,0,[],"""eng"""
58268023,"""-Compliant , high quality products""",2022-01-20T11:34:06.517,3,"""DISAPPROVE""","""POSITIVE""",1,5,2,3,"""POSITIVE""",3,3,false,20,"""REGULAR""",2021,- high quality products\\r\\n-safe environment\\r\\n-highest technology\\r\\n-continious investments\\r\\n- good salaries for employee who are member of union,- not good at people managent\\r\\nRelativrly low salaries\\r\\nNo visinility on development opportunities\\r\\nNo succession plans,"""Focus on people as much as systems,machines\\r\\nIncrease transperancy on organisation changes""",0,0,[],"""eng"""
58266851,"""Great place to grow your skills""",2022-01-20T11:14:59.527,3,"""APPROVE""",null,2,4,4,4,"""POSITIVE""",4,4,false,2,"""INTERN""",2018,Great team work in every department,Too much work load per role,null,0,0,[],"""eng"""
58265789,"""Sales executive""",2022-01-20T11:02:34.097,4,"""APPROVE""","""POSITIVE""",2,3,3,4,"""POSITIVE""",3,3,true,6,"""REGULAR""",null,Big bonuses and free internships,A lot of national mobility long working hours,null,0,0,[],"""eng"""
58264027,"""Good and dynamic company to work with""",2022-01-20T10:36:01.257,4,"""APPROVE""","""POSITIVE""",5,4,5,4,"""POSITIVE""",5,3,false,0,"""REGULAR""",2018,Environnement and \\r\\nFlex work\\r\\nCanteen \\r\\nCareer\\r\\nColleagues,Salary might be low compared to external pharma jobs,null,0,0,[],"""eng"""
58262461,"""Good""",2022-01-20T10:14:14.933,5,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,Happy to work there for a while,Not flexible in the management department,null,0,0,[],"""eng"""
58247591,"""Awesome org to work for really. Great environment so far!""",2022-01-20T06:26:39.707,5,null,"""POSITIVE""",3,3,3,3,"""POSITIVE""",3,3,false,0,"""REGULAR""",2019,Awesome org to work for really. Great environment !,Can be not so good at times,"""None""",0,0,[],"""eng"""
58227080,"""Great company to kick start your career""",2022-01-19T21:43:48.683,4,null,null,3,4,3,4,"""POSITIVE""",5,5,false,1,"""INTERN""",2022,High allowance compared to other companies\\r\\nNice bosses &amp; collegues,Could be unsystematic at some points &amp; should have an organization restructure,null,0,0,[],"""eng"""
58208957,"""Good company""",2022-01-19T14:49:44.467,5,"""NO_OPINION""","""POSITIVE""",5,5,5,4,"""POSITIVE""",5,4,true,9,"""REGULAR""",null,Ability to learn and develop your career horizontally or vertically.,There is too much bureaucracy.,null,0,0,[],"""eng"""
58187977,"""Mechanical engineer""",2022-01-19T09:19:48.163,3,"""NO_OPINION""","""NEUTRAL""",2,3,4,3,"""POSITIVE""",3,4,true,0,"""REGULAR""",null,"Good salary, worlds no one food n beverages company, learning opportunities","Work load, not a big industry related to mechanical engineers",null,0,0,[],"""eng"""
58175194,"""Great place to work""",2022-01-19T06:07:37.940,5,null,null,0,0,0,0,null,0,0,true,1,"""INTERN""",null,Worked with some of the most intelligent people I have met,Location of the office is too far,null,0,0,[],"""eng"""
58168548,"""job""",2022-01-19T03:46:32.433,3,"""APPROVE""","""POSITIVE""",5,4,4,5,"""POSITIVE""",4,4,true,0,"""REGULAR""",null,i belive in better work,very very good company in pakistan,null,0,0,[],"""eng"""
58151967,"""Experience 3 years""",2022-01-18T20:06:00.130,5,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,Best company to work here,"No such cons, depends on job title",null,0,0,[],"""eng"""
58150220,"""Great job""",2022-01-18T19:25:51.507,4,"""APPROVE""","""POSITIVE""",3,3,4,3,"""POSITIVE""",4,3,true,1,"""REGULAR""",null,"Good benefits,supportive leadership,good work environment",Have to put in more hours.\\nCrew scheduling problematic due to unions.,null,0,0,[],"""eng"""
58145957,"""One of the best places to learn""",2022-01-18T17:43:59.003,5,"""APPROVE""","""POSITIVE""",4,5,3,5,"""POSITIVE""",5,5,false,1,"""INTERN""",2019,everything about them is pretty good,Language barrier in the factory,null,0,0,[],"""eng"""
58140119,"""PM""",2022-01-18T15:34:08.600,4,null,null,4,4,4,4,null,4,5,true,0,"""REGULAR""",null,Lots of good benefits\\u002Ftime off,Very bureaucratic. \\r\\nMergers and acquisitions.,null,0,0,[],"""eng"""
58128004,"""Pros""",2022-01-18T11:56:14.250,3,null,null,0,0,0,0,null,0,0,true,1,"""INTERN""",null,Good hours \\r\\nGood pay\\r\\nGood treatment,There is unfair treatment at work,null,0,0,[],"""eng"""
58120565,"""Great work environment""",2022-01-18T10:03:51.650,5,"""APPROVE""","""NEUTRAL""",5,5,5,3,"""POSITIVE""",2,5,false,9,"""REGULAR""",2019,Great work environment. Generous bonus (given every april except for resigning employees). 13th month pay. Salary 3%-5% increment.,Career progression depends on the team you are in.,null,0,0,[],"""eng"""
58106149,"""Company is outsourcing all IT""",2022-01-18T06:25:55.897,3,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,Good place to work in general.,Company is outsourcing all IT,null,0,0,[],"""eng"""
58102448,"""Intern""",2022-01-18T05:17:13.553,4,null,null,0,0,0,0,null,0,0,false,1,"""INTERN""",2021,Enjoyed my experience there. Had the chance to learn a lot.,Location was a bit far.,null,0,0,[],"""eng"""
58037775,"""Not as ideal as I thought""",2022-01-17T04:07:52.697,2,null,null,0,0,0,0,null,0,0,false,0,"""INTERN""",2019,- Good brand name; prestigious FMCG,- Very little guidance provided and loads of admin tasks for interns\\r\\n- Leaders did not seem to know what they want; only what they don\'t \\r\\n- Culture was considerably toxic. People did not seem to maintain good relationships with one another,null,0,0,[],"""eng"""
58034337,"""Great Culture!""",2022-01-17T02:37:07.323,5,null,null,5,5,5,5,null,5,3,false,2,"""REGULAR""",2018,Culture is the best\\nPeople are respectful,A bit slow on pay progress,null,0,0,[],"""eng"""
58025862,"""Virtual Internship in Nestle""",2022-01-16T21:43:52.760,4,"""APPROVE""","""POSITIVE""",3,4,4,4,"""POSITIVE""",4,4,false,1,"""INTERN""",2021,✅Largest Food and Beverage Company in the world.\\r\\n✅Best learning environment\\r\\n✅Its a great place for me to start up my career life.,❌endless of meeting\\r\\n❌ Low wages for interns,"""Suggest to provide more opportunity for interns, as not easy to get promoted due to demand too high☺️""",0,0,[],"""eng"""
58023280,"""Medical marketing intern""",2022-01-16T20:19:20.977,5,"""APPROVE""","""NEUTRAL""",5,5,5,5,"""POSITIVE""",5,5,false,1,"""INTERN""",2021,good working environment and culture,nothing much to be commented,null,0,0,[],"""eng"""
58022134,"""Out of touch""",2022-01-16T19:37:15.180,1,"""DISAPPROVE""","""NEGATIVE""",1,1,1,1,"""NEGATIVE""",1,1,false,9,"""REGULAR""",2022,"You’re just a number &amp; people are disposable, you get paid while you’re there.","Your life is wasted with pointless meetings at all hours of the day &amp; you won’t have much of an impact other than contributing to world diabetes, plastic waste &amp; deforestation.","""I worked in an office where senior management would walk in with shopping bags of competitor products. It says a lot when senior leaders setup rules (cost saving) ruin products &amp; brands to the point they wouldn’t give those products to their own family.""",3,0,[],"""eng"""
58020203,"""Nice""",2022-01-16T18:26:14.873,5,null,"""POSITIVE""",4,4,4,4,"""POSITIVE""",4,3,false,2,"""REGULAR""",2019,Nice working environment and management,No cons so far. I enjoyed working witg them,null,0,0,[],"""eng"""
58007476,"""One of the best companies to work for""",2022-01-16T10:36:16.803,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,true,6,"""REGULAR""",null,Great culture \\r\\nPeople \\r\\nSalary\\r\\nWork culture,Work hours \\r\\nWork life balance,null,0,0,[],"""eng"""
57995059,"""Reviewing Nestle""",2022-01-16T02:22:12.083,4,"""APPROVE""","""POSITIVE""",3,3,3,2,"""POSITIVE""",4,3,true,0,"""REGULAR""",null,"Flexibility, values, team orientation, perks","Traditional, European, centralised, slow to change.",null,0,0,[],"""eng"""
57994010,"""Nutrition Officer @ Nestle India""",2022-01-16T01:20:36.817,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,false,0,"""REGULAR""",2021,1. One of the world leader in FMCG\\r\\n2. Corporate style work exposure\\r\\n3. Excellent PayScale,1. Profile related to sales\\u002Fmarketing\\r\\n2. No technical exposure,"""Be open and flexible to internal transfer with respect to employee profile and requirements""",0,0,[],"""eng"""
57968324,"""Product development Intern""",2022-01-15T06:00:59.847,5,"""NO_OPINION""","""POSITIVE""",5,4,5,3,"""POSITIVE""",3,4,false,1,"""REGULAR""",2021,"Very friendly working environment, everyone is very willing to share their experience and knowledge with you.",NIL NIL NIL NIL Nil,null,0,0,[],"""eng"""
57967484,"""450000""",2022-01-15T05:21:34.273,5,"""APPROVE""",null,0,0,0,0,null,5,0,true,0,"""REGULAR""",null,Great experience knowledge sharing salary,Load environmental issues plastic ext,null,0,0,[],"""eng"""
57966234,"""Best company if your line manager is fine""",2022-01-15T04:24:27.560,3,"""APPROVE""","""POSITIVE""",3,3,4,4,"""POSITIVE""",3,4,true,1,"""REGULAR""",null,"Salary, related benefits, work life balance","Management, policies, their strategies and training",null,0,0,[],"""eng"""
57965677,"""Good oppurtunity to learn and grow within the company""",2022-01-15T03:57:32.897,4,"""APPROVE""","""POSITIVE""",4,4,4,4,"""POSITIVE""",5,4,true,9,"""REGULAR""",null,There’s benefits and wellness especially for working mums.,"This is an independent role, you need to be self motivated everyday to keep it going",null,0,0,[],"""eng"""
57953648,"""Good""",2022-01-14T18:22:06.017,4,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,"Good culture, good pay. Good benefits",Not enough training for job,null,0,0,[],"""eng"""
57947964,"""Good Company""",2022-01-14T15:12:55.570,5,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,Pay is good and needed,The coworkers need to cut the office politics,null,0,0,[],"""eng"""
57907763,"""Sales Salary""",2022-01-13T22:34:53.923,4,"""APPROVE""","""POSITIVE""",3,3,4,5,"""POSITIVE""",4,4,true,4,"""REGULAR""",null,Good Company to Work and learn,Work Load High for Hilly Terrain,"""NA""",0,0,[],"""eng"""
57907057,"""Amazing COmpany""",2022-01-13T22:10:49.043,5,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,- Great environment\\r\\n- Trusted products to work on\\r\\n- Very professional,- Bureaucratic &amp; things takes time to be approved on management level,null,0,0,[],"""eng"""
57905561,"""Good steady company""",2022-01-13T21:03:10.807,4,null,"""POSITIVE""",3,2,3,3,"""POSITIVE""",4,4,false,6,"""REGULAR""",2020,"well established brands, structured, good benefits, always striving to do better with new products and new ways of driving sales, willing to spend on customers. Many people do stay there for a good 5 years and up.","highly sales driven (similar to most FMCG MNCs), lacks culture (culture = sales, sales, sales and less emphasis on anything else), leadership is celebrated for being sales driven only. Tyranny leadership is well accepted in the company as long as targets are hit.","""Nestle would be an even better company if you have a more well-rounded leadership who are better people managers and will not make people below them feel like they are just one out of the many chess pieces they can use to hit their sales.""",0,0,[],"""eng"""
57901924,"""Good job scope""",2022-01-13T19:30:16.350,5,null,null,4,5,5,5,null,5,5,true,2,"""REGULAR""",null,Great benefits &amp; work life balance,No major drawback as it was performing in pandemic,null,0,0,[],"""eng"""
57879108,"""good""",2022-01-13T11:21:12.840,4,"""NO_OPINION""","""NEUTRAL""",4,4,4,3,"""POSITIVE""",3,3,true,6,"""REGULAR""",null,good salary good environment good working hours,low medical insurance quality and vacation policy,null,0,0,[],"""eng"""
57878711,"""Nestle  Job experience""",2022-01-13T11:14:08.917,4,null,null,5,5,5,5,"""POSITIVE""",3,4,true,2,"""REGULAR""",null,Great place to work in.,Increasingly being aligned with Market needs and therefore you need to be flexible in terms of moving location etc.,null,0,0,[],"""eng"""
57871216,"""Claims""",2022-01-13T08:57:20.927,1,"""DISAPPROVE""",null,1,1,4,1,"""NEGATIVE""",2,1,false,4,"""REGULAR""",2019,Nestle Business Services *Lisbon. \\n+ nice headquarter\\n+ some discount in store next to the office\\n+ some nice team building events,"Nestle Business Services *Lisbon\\n- the worst company that I have worked in my entire life!\\n- low salaries\\n- not fair adjusted salaries comparing to the interview and other the same level experience colleagues\\n- not competent management\\n- not fair promotions for the next career level\\n- promotions based on the friendships with management\\n- pressure in the daily work made by upper management and metrics\\n- not fairly distributed equipment, not every employee was receiving pc to work on, some just doc station what was impossible to take to the meeting rooms etc.\\n- if you work 8 hours, team leaders will be surprised that you leave your job at time \\n- huge stress level and pressure\\n- due to all above reasons there is huge rotation","""Please improve your respect to your employees and do not show on onboarding how amazing is to be part of NBS if all of this is not reflected in approach and company policy and attitude of management, team leaders and HR!""",1,0,[],"""eng"""
57867158,"""Good Company to work for""",2022-01-13T07:48:39.117,4,"""APPROVE""","""POSITIVE""",5,3,3,3,"""POSITIVE""",4,5,true,4,"""REGULAR""",null,Be adaptive and agile. You will gain knowledge,Outsource IT streams is becoming the norm.,null,0,0,[],"""eng"""
57851194,"""internship""",2022-01-13T01:26:24.547,5,null,null,0,0,0,0,null,0,0,false,1,"""INTERN""",2019,very friendly and welcoming environment\\r\\ngaining experience,working hours can be an issue for some,null,0,0,[],"""eng"""
57843603,"""good company""",2022-01-12T21:30:24.717,5,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2022,"warm and friendly company, with decent work life balance",doesnt pay as well....may be a little slow,null,0,0,[],"""eng"""
57842071,"""-""",2022-01-12T20:42:42.390,3,null,null,0,0,0,0,null,3,0,true,0,"""REGULAR""",null,Good place to start your career,Lack of work life balance,null,0,0,[],"""eng"""
57839861,"""Fairly good""",2022-01-12T19:44:14.127,3,null,"""POSITIVE""",4,3,3,2,"""POSITIVE""",2,3,true,0,"""REGULAR""",null,Job security is very great,Career growth is highly unimpressive,"""Develop a structure that would entrench career growth for junior workers""",0,0,[],"""eng"""
57837181,"""Good Job""",2022-01-12T18:41:17.627,5,"""APPROVE""","""POSITIVE""",5,5,5,4,"""POSITIVE""",5,4,false,2,"""REGULAR""",2018,"Good team, great benefits and work life balance",Pay rate could be higher,null,0,0,[],"""eng"""
57810397,"""Intern""",2022-01-12T09:52:07.953,5,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,Great work experience and interns are given projects they can spearhead and execute,None. Amazing work experience and environment,null,0,0,[],"""eng"""
57771752,"""Great company""",2022-01-11T18:27:45.993,5,"""APPROVE""","""POSITIVE""",4,4,5,4,"""POSITIVE""",4,4,true,0,"""REGULAR""",null,Work life balance \\r\\nGrowth and development,Rigid corporate structure \\r\\nConservative management,null,0,0,[],"""eng"""
57750906,"""Global company""",2022-01-11T11:08:05.407,4,"""NO_OPINION""","""POSITIVE""",3,3,3,3,"""POSITIVE""",3,2,true,0,"""REGULAR""",null,Global company \\r\\nworkers growing program,low salaries and many reports,null,0,0,[],"""eng"""
57728543,"""Nestlé""",2022-01-11T04:10:54.420,5,"""APPROVE""","""POSITIVE""",3,5,5,4,"""POSITIVE""",4,4,true,0,"""REGULAR""",null,Huge Brands Big Business Good Package,Corporate Huge Brands Big Business,null,0,0,[],"""eng"""
57717320,"""Good job""",2022-01-10T22:07:24.507,5,null,null,0,0,0,0,"""POSITIVE""",5,0,true,0,"""REGULAR""",null,"Good money , easy work",None that I can think of,null,0,0,[],"""eng"""
57703468,"""Okay""",2022-01-10T15:53:48.257,3,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2021,Flex days (12 extra days holiday that make up the extra hours you may work),Hard to progress lots of hurdles to get through,null,0,0,[],"""eng"""
57697023,"""Excellent company""",2022-01-10T13:37:17.413,4,"""APPROVE""","""POSITIVE""",3,5,5,4,"""POSITIVE""",4,4,true,6,"""REGULAR""",null,"Stability, while benefits and salary are aligned to the marketplace.",Not so quickly with promotions.,null,0,0,[],"""eng"""
57687241,"""Big company""",2022-01-10T10:33:02.067,4,null,null,4,4,4,3,null,3,3,false,4,"""REGULAR""",2018,Big company with good brand name,Change of management comes to unstable work environment than the past,null,0,0,[],"""eng"""
57670409,"""Great company to work at""",2022-01-10T05:31:44.673,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,true,6,"""REGULAR""",null,work-life balance\\ngreat benefits for employees\\npossibilities for professional and self-development,Cons were not found here,null,0,0,[],"""eng"""
